tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,029,213631,,,Marie Bouzkova,R,,CZE,18.5681040383,238,207,214149,8,,Viktoria Kuzmova,R,,SVK,18.7624914442,220,239,6-7(1) 6-3 6-1,3,SF,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,030,214954,,Q,Marketa Vondrousova,L,,CZE,17.6317590691,315,135,214461,2,,Tamara Zidansek,R,,SLO,19.1348391513,146,403,6-1 7-5,3,SF,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,031,213631,,,Marie Bouzkova,R,,CZE,18.5681040383,238,207,214954,,Q,Marketa Vondrousova,L,,CZE,17.6317590691,315,135,1-6 6-3 6-2,3,F,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,001,202659,,Q,Tereza Mrdeza,R,,CRO,26.2696783025,294,146,206242,1,,Beatriz Haddad Maia,L,,BRA,20.7282683094,183,296,4-6 6-3 7-6(8),3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,002,211846,,,Kyoka Okamura,R,,JPN,21.3771389459,259,181,203591,,,Katy Dunne,R,,GBR,22.0123203285,266,171,7-5 4-6 6-4,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,003,201679,,,Varatchaya Wongteanchai,R,,THA,27.4551676934,286,160,202693,,,Ya Hsuan Lee,R,,TPE,21.5906913073,253,185,4-6 6-0 6-1,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,004,201542,,,Olivia Rogowska,R,,AUS,25.7084188912,232,216,202495,6,,Jennifer Elie,R,,USA,30.4147843943,234,213,4-6 6-3 7-5,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,005,214149,4,,Viktoria Kuzmova,R,,SVK,18.7816563997,220,239,211844,,LL,Haruka Kaji,R,,JPN,22.4065708419,792,18,3-6 7-6(5) 6-2,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,006,215290,,Q,Katarina Zavatska,R,,UKR,17.0431211499,629,35,210705,,,Irina Maria Bara,R,,ROU,21.9301848049,237,206,6-0 2-1 RET,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,007,214219,,Q,Tessah Andrianjafitrimo,R,,FRA,18.3627652293,303,141,215096,,Q,Jaimee Fourlis,U,,AUS,17.4291581109,339,117,0-6 6-3 6-3,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,008,202639,8,,Akiko Omae,R,,JPN,24.0602327173,226,223,214045,,Q,Masa Jovanovic,U,,AUS,22.2450376454,979,10,7-6(2) 6-2,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,009,202430,7,,Alize Lim,R,,FRA,26.6091718001,229,217,211941,,Q,Zoe Hives,U,,AUS,20.3258042437,,,6-1 2-6 6-2,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,010,211880,,WC,Priscilla Hon,R,,AUS,18.7843942505,568,44,201612,,,Junri Namigata,R,,JPN,34.6310746064,255,183,6-2 6-2,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,011,214905,,Q,Abigail Tere Apisah,U,,PNG,24.6078028747,439,74,203526,,WC,Tammi Patterson,R,,AUS,27.1321013005,491,61,6-4 4-6 6-2,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,012,216321,,WC,Genevieve Lorbergs,U,,AUS,26.8802190281,,,204291,3,,Na Lae Han,L,,KOR,24.6269678303,206,262,7-6(4) 6-3,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,013,201529,5,,Kristie Ahn,U,,USA,24.6844626968,222,236,204411,,WC,Storm Sanders,L,,AUS,22.5297741273,320,131,6-1 4-6 6-2,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,014,214954,,SE,Marketa Vondrousova,L,,CZE,17.6509240246,311,135,214312,,,Sherazad Reix,L,,FRA,27.8850102669,270,169,6-1 6-2,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,015,215018,,,Destanee Aiava,R,,AUS,16.7830253251,252,186,201582,,,Jing Jing Lu,R,,CHN,27.7973990418,290,153,6-3 6-3,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,016,211333,,Q,Georgia Brescia,R,,ITA,21.029431896,323,130,203553,2,,Riko Sawayanagi,R,,JPN,22.3244353183,199,269,2-6 6-2 6-2,3,R32,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,017,202659,,Q,Tereza Mrdeza,R,,CRO,26.2696783025,294,146,211846,,,Kyoka Okamura,R,,JPN,21.3771389459,259,181,6-1 3-6 6-2,3,R16,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,018,201679,,,Varatchaya Wongteanchai,R,,THA,27.4551676934,286,160,201542,,,Olivia Rogowska,R,,AUS,25.7084188912,232,216,6-2 6-1,3,R16,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,019,214149,4,,Viktoria Kuzmova,R,,SVK,18.7816563997,220,239,215290,,Q,Katarina Zavatska,R,,UKR,17.0431211499,629,35,7-6(7) 6-4,3,R16,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,020,214219,,Q,Tessah Andrianjafitrimo,R,,FRA,18.3627652293,303,141,202639,8,,Akiko Omae,R,,JPN,24.0602327173,226,223,6-3 6-4,3,R16,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,021,211880,,WC,Priscilla Hon,R,,AUS,18.7843942505,568,44,202430,7,,Alize Lim,R,,FRA,26.6091718001,229,217,7-6(4) 2-6 6-3,3,R16,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,022,214905,,Q,Abigail Tere Apisah,U,,PNG,24.6078028747,439,74,216321,,WC,Genevieve Lorbergs,U,,AUS,26.8802190281,,,2-6 6-2 6-2,3,R16,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,023,214954,,SE,Marketa Vondrousova,L,,CZE,17.6509240246,311,135,201529,5,,Kristie Ahn,U,,USA,24.6844626968,222,236,7-6(4) 7-5,3,R16,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,024,215018,,,Destanee Aiava,R,,AUS,16.7830253251,252,186,211333,,Q,Georgia Brescia,R,,ITA,21.029431896,323,130,6-2 6-4,3,R16,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,025,202659,,Q,Tereza Mrdeza,R,,CRO,26.2696783025,294,146,201679,,,Varatchaya Wongteanchai,R,,THA,27.4551676934,286,160,6-4 6-0,3,QF,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,026,214149,4,,Viktoria Kuzmova,R,,SVK,18.7816563997,220,239,214219,,Q,Tessah Andrianjafitrimo,R,,FRA,18.3627652293,303,141,6-4 6-3,3,QF,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,027,211880,,WC,Priscilla Hon,R,,AUS,18.7843942505,568,44,214905,,Q,Abigail Tere Apisah,U,,PNG,24.6078028747,439,74,6-4 6-3,3,QF,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,028,215018,,,Destanee Aiava,R,,AUS,16.7830253251,252,186,214954,,SE,Marketa Vondrousova,L,,CZE,17.6509240246,311,135,6-3 7-6(3),3,QF,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,029,214149,4,,Viktoria Kuzmova,R,,SVK,18.7816563997,220,239,202659,,Q,Tereza Mrdeza,R,,CRO,26.2696783025,294,146,6-2 1-6 7-5,3,SF,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,030,215018,,,Destanee Aiava,R,,AUS,16.7830253251,252,186,211880,,WC,Priscilla Hon,R,,AUS,18.7843942505,568,44,6-7(5) 7-6(1) 6-1,3,SF,,
2017-W-WITF-AUS-02A-2017,Perth $25K,Hard,32,25,20170220,031,215018,,,Destanee Aiava,R,,AUS,16.7830253251,252,186,214149,4,,Viktoria Kuzmova,R,,SVK,18.7816563997,220,239,6-1 6-1,3,F,,
2017-W-WITF-AUS-03A-2017,Clare $25K,Hard,32,25,20170227,001,206242,1,,Beatriz Haddad Maia,L,,BRA,20.7474332649,178,297,212043,,,Freya Christie,U,,GBR,19.3045859001,333,120,6-1 6-4,3,R32,,
2017-W-WITF-AUS-03A-2017,Clare $25K,Hard,32,25,20170227,002,214239,,Q,Sara Tomic,R,,AUS,19.06091718,489,62,215832,,WC,Gabriella Da Silva Fick,R,,AUS,16.514715948,1100,6,6-4 7-6(4),3,R32,,
2017-W-WITF-AUS-03A-2017,Clare $25K,Hard,32,25,20170227,003,202414,,Q,Catherine Harrison,U,,USA,22.8884325804,960,10,201598,,,Noppawan Lertcheewakarn,R,,THA,25.2785763176,344,112,6-1 6-2,3,R32,,
2017-W-WITF-AUS-03A-2017,Clare $25K,Hard,32,25,20170227,004,202639,6,,Akiko Omae,R,,JPN,24.0793976728,229,223,216321,,WC,Genevieve Lorbergs,U,,AUS,26.8993839836,,,6-3 6-3,3,R32,,
2017-W-WITF-AUS-03A-2017,Clare $25K,Hard,32,25,20170227,005,214149,3,,Viktoria Kuzmova,R,,SVK,18.8008213552,209,252,214191,,Q,Seone Mendez,U,,AUS,17.7905544148,878,13,6-2 6-1,3,R32,,
2017-W-WITF-AUS-03A-2017,Clare $25K,Hard,32,25,20170227,006,204411,,,Storm Sanders,L,,AUS,22.5489390828,343,113,205923,,Q,Abbie Myers,R,,AUS,22.6146475017,569,43,6-3 6-4,3,R32,,
2017-W-WITF-AUS-03A-2017,Clare $25K,Hard,32,25,20170227,007,211844,,Q,Haruka Kaji,R,,JPN,22.4257357974,795,18,202454,,Q,Erika Sema,U,,JPN,28.2600958248,364,101,7-6(4) 6-2,3,R32,,
2017-W-WITF-AUS-03A-2017,Clare $25K,Hard,32,25,20170227,008,215018,8,,Destanee Aiava,R,,AUS,16.8021902806,253,186,203591,,,Katy Dunne,R,,GBR,22.0314852841,265,171,6-3 7-5,3,R32,,
